cod_mun,nome_mun_rqual,uf_rqual,kmeans_cluster,lof_score,lof_outlier,shap_dominante,shap_dominante_valor
4219002,Urussanga,SC,1,1.0084209163995488,False,idhm,0.16973698726543393
4219101,Vargeão,SC,1,1.1122313891812998,False,idhm,0.13348823284438582
4219150,Vargem,SC,1,1.119670896804609,False,lat,0.13654246779003526
4219176,Vargem Bonita,SC,1,1.3287483465723304,True,idhm,0.12226339195181288
4219200,Vidal Ramos,SC,1,1.302554953886267,True,idhm,0.15044596683695194
4219309,Videira,SC,1,1.0775661185084773,False,idhm,0.12772475247193893
4219358,Vitor Meireles,SC,1,1.1089542762601425,False,idhm,0.1241597868620248
4219408,Witmarsum,SC,1,1.10289878801796,False,idhm,0.12636130213902433
4219507,Xanxerê,SC,1,1.0034164715858274,False,idhm,0.12815064175902197
4219606,Xavantina,SC,1,1.090579161161757,False,idhm,0.1777725373551225
4219705,Xaxim,SC,1,1.0279801325044573,False,idhm,0.1297028481017148
4219853,Zortéa,SC,1,1.012178452127722,False,idhm,0.1704049366582544
4220000,Balneário Rincão,SC,1,1.0232318428191045,False,idhm,0.13709372830314362
4300034,Aceguá,RS,1,1.1719527098193248,False,idhm,0.12645353692087138
4300059,Água Santa,RS,1,1.4437304809431402,True,idhm,0.16719356730368756
4300109,Agudo,RS,1,1.0704520251027998,False,idhm,0.1298711844605859
4300208,Ajuricaba,RS,1,1.0682334453000721,False,idhm,0.12204962291581105
4300307,Alecrim,RS,1,1.0312386741782222,False,idhm,0.10554186735915537
4300406,Alegrete,RS,1,1.0881164588379904,False,idhm,0.14318995564822568
4300455,Alegria,RS,1,1.164213596906634,False,idhm,0.13525971158925149
4300471,Almirante Tamandaré do Sul,RS,1,1.286513879371058,True,idhm,0.11652286298199162
4300505,Alpestre,RS,1,1.261660370759904,False,idhm,0.11481861857022492
4300554,Alto Alegre,RS,1,1.0032991159539535,False,idhm,0.11754015760436776
4300570,Alto Feliz,RS,1,1.0988695884492026,False,idhm,0.12224496532212575
4300604,Alvorada,RS,0,0.9958656070922673,False,densidade,0.434471802596776
4300638,Amaral Ferrador,RS,1,1.084624462741972,False,lat,0.12573731779302694
4300646,Ametista do Sul,RS,1,0.9923915861958621,False,idhm,0.15673067515807204
4300661,André da Rocha,RS,1,1.234801808111541,False,idhm,0.11856192013417262
4300703,Anta Gorda,RS,1,1.0448345524169507,False,idhm,0.12325549452939928
4300802,Antônio Prado,RS,1,1.029372038387822,False,idhm,0.12647882925190343
4300851,Arambaré,RS,1,1.0673174336619389,False,idhm,0.11743194735078745
4300877,Araricá,RS,1,1.1388428201658862,False,idhm,0.0955437998923179
4300901,Aratiba,RS,1,1.240137735040903,False,idhm,0.12141252298137319
4301008,Arroio do Meio,RS,1,1.0330879662360544,False,idhm,0.12934072453436254
4301057,Arroio do Sal,RS,1,1.0012774656610108,False,idhm,0.13273176954688848
4301073,Arroio do Padre,RS,1,1.2430669822561624,False,idhm,0.1155742423374509
4301107,Arroio dos Ratos,RS,1,1.0137874553985498,False,idhm,0.12356235209476248
4301206,Arroio do Tigre,RS,1,1.0540382272238256,False,idhm,0.13133275318932242
4301305,Arroio Grande,RS,1,1.0232557894011376,False,idhm,0.09856425817651925
4301404,Arvorezinha,RS,1,1.1497597692686592,False,idhm,0.12090936976188837
4301503,Augusto Pestana,RS,1,1.094172279252499,False,idhm,0.12337665725778282
4301552,Áurea,RS,1,1.0951127216507746,False,idhm,0.1382989054758683
4301602,Bagé,RS,1,1.1373011795281636,False,idhm,0.14331401192267376
4301636,Balneário Pinhal,RS,1,0.9731672649758064,False,idhm,0.12314313377157432
4301651,Barão,RS,1,1.0536465795420398,False,idhm,0.13606013938061165
4301701,Barão de Cotegipe,RS,1,1.1012392760318095,False,idhm,0.12004497473266565
4301750,Barão do Triunfo,RS,1,1.0760460917175338,False,idhm,0.18857364448738817
4301800,Barracão,RS,1,1.1102682830794528,False,idhm,0.11989587894612887
4301859,Barra do Guarita,RS,1,1.0566649074392065,False,idhm,0.13308739554263427
4301875,Barra do Quaraí,RS,1,1.2362823695622687,False,idhm,0.09950315283817189
4301909,Barra do Ribeiro,RS,1,1.137105352629688,False,idhm,0.10403798749554385
4301925,Barra do Rio Azul,RS,1,1.2967474044222653,True,idhm,0.12479109329771258
4301958,Barra Funda,RS,1,1.0564733408509217,False,idhm,0.11750748183002015
4302006,Barros Cassal,RS,1,1.1395856387367975,False,lat,0.10373486650620282
4302055,Benjamin Constant do Sul,RS,1,1.2812474805302534,False,lat,0.16981075319024022
4302105,Bento Gonçalves,RS,0,0.9982115037387216,False,pib_industria,0.46255007014770794
4302154,Boa Vista das Missões,RS,1,1.469325006341141,True,idhm,0.10626796091443194
4302204,Boa Vista do Buricá,RS,1,1.2746799244233793,False,idhm,0.13695059836233447
4302220,Boa Vista do Cadeado,RS,1,1.672510289608082,True,idhm,0.11751137351932239
4302238,Boa Vista do Incra,RS,1,1.7529287378884377,True,idhm,0.18351473297192425
4302253,Boa Vista do Sul,RS,1,1.149053689884222,False,idhm,0.12319801601215304
4302303,Bom Jesus,RS,1,1.2472361695951872,False,idhm,0.10276894381626106
4302352,Bom Princípio,RS,1,1.0252581764615163,False,idhm,0.12801438095871143
4302378,Bom Progresso,RS,1,1.0616517773304637,False,idhm,0.11912336198924166
4302402,Bom Retiro do Sul,RS,1,1.0284983011214193,False,idhm,0.12834403593171878
4302451,Boqueirão do Leão,RS,1,1.084323731919968,False,idhm,0.12595460071623282
4302501,Bossoroca,RS,1,1.0570352672264254,False,idhm,0.11945815557102082
4302584,Bozano,RS,1,1.3087147991970154,True,idhm,0.17263084604641332
4302600,Braga,RS,1,1.0384689033648686,False,idhm,0.10456112952880404
4302659,Brochier,RS,1,1.0464137425940625,False,idhm,0.12360405111928373
4302709,Butiá,RS,1,1.1184205137982761,False,idhm,0.11933437530636339
4302808,Caçapava do Sul,RS,1,1.0813963735949192,False,idhm,0.1362176113149425
4302907,Cacequi,RS,1,1.1216224743687222,False,idhm,0.16651310136388517
4303004,Cachoeira do Sul,RS,1,1.0239402801965558,False,idhm,0.16075955425665486
4303103,Cachoeirinha,RS,0,0.9880903671422067,False,densidade,0.4831760821216623
4303202,Cacique Doble,RS,1,1.2213109019189141,False,idhm,0.10385600256735919
4303301,Caibaté,RS,1,1.1445450554782315,False,idhm,0.12911902564924235
4303400,Caiçara,RS,1,1.0922994720777979,False,idhm,0.13522137308311993
4303509,Camaquã,RS,1,1.0926614326605513,False,idhm,0.1321139473093764
4303558,Camargo,RS,1,1.9884760207147973,True,idhm,0.13907921907386522
4303608,Cambará do Sul,RS,1,1.0114983724677025,False,idhm,0.12719962149962508
4303673,Campestre da Serra,RS,1,1.421640180963049,True,idhm,0.12847022763532093
4303707,Campina das Missões,RS,1,1.0645777869032853,False,idhm,0.13615710289261418
4303806,Campinas do Sul,RS,1,1.116158723235253,False,idhm,0.11766885771565917
4303905,Campo Bom,RS,0,1.0184368164541873,False,densidade,0.4639405693686491
4304002,Campo Novo,RS,1,1.1035518584175033,False,idhm,0.11835803247089507
4304101,Campos Borges,RS,1,1.0127220842197862,False,idhm,0.11990870728225193
4304200,Candelária,RS,1,1.1017131573763068,False,idhm,0.11106159765949594
4304309,Cândido Godói,RS,1,1.1309316158173088,False,idhm,0.1446830791074084
4304358,Candiota,RS,1,1.2263992312250627,False,pib_industria,0.3967810911502201
4304408,Canela,RS,1,0.9951036508313502,False,idhm,0.1523998475099729
4304507,Canguçu,RS,1,1.649287779399221,True,pop_rural,0.16019389755839714
4304606,Canoas,RS,0,1.0596224080090486,False,pib_industria,0.31542762257945883
4304614,Canudos do Vale,RS,1,1.134254680235981,False,idhm,0.12137283299960572
4304622,Capão Bonito do Sul,RS,1,1.3214006625960104,True,lat,0.11845442536520777
4304630,Capão da Canoa,RS,1,1.0857803063953984,False,idhm,0.11918307105200726
4304655,Capão do Cipó,RS,1,1.5357293751683756,True,idhm,0.10578472070664298
4304663,Capão do Leão,RS,1,1.1300937113403438,False,lon,0.1070489898207174
4304671,Capivari do Sul,RS,1,1.0854707582076522,False,idhm,0.11959692571572846
4304689,Capela de Santana,RS,1,1.2924966688156287,True,idhm,0.13467849881571145
4304697,Capitão,RS,1,1.1764058940823352,False,idhm,0.1422130221555791
4304705,Carazinho,RS,1,1.1169866489590634,False,idhm,0.12435504343434041
4304713,Caraá,RS,1,1.0222456378557063,False,lat,0.09833708599231973
4304804,Carlos Barbosa,RS,0,1.157873117536229,False,pib_industria,0.18938039245212782
4304853,Carlos Gomes,RS,1,1.2981148164415535,True,idhm,0.11656005379653071
4304903,Casca,RS,1,1.179425018889256,False,idhm,0.11760696119494818
4304952,Caseiros,RS,1,1.3850138022348673,True,idhm,0.1172443660562644
4305009,Catuípe,RS,1,1.1192301113940515,False,idhm,0.12146936725695746
4305108,Caxias do Sul,RS,0,1.2297471267732947,False,pib_industria,0.5105705611130844
4305116,Centenário,RS,1,1.0835313697129836,False,idhm,0.11581845913214828
4305124,Cerrito,RS,1,1.0423061229462955,False,lon,0.07741040305082661
4305132,Cerro Branco,RS,1,1.1399490554694693,False,idhm,0.11364676375180355
4305157,Cerro Grande,RS,1,1.010161887002486,False,idhm,0.1045123864412237
4305173,Cerro Grande do Sul,RS,1,1.2545738476519712,False,idhm,0.12848018345913345
4305207,Cerro Largo,RS,1,1.0206455513842247,False,idhm,0.12292367147666021
4305306,Chapada,RS,1,1.1525476045072336,False,idhm,0.123730495348142
4305355,Charqueadas,RS,1,1.0177419886022012,False,idhm,0.12833469927511318
4305371,Charrua,RS,1,1.2757254664441058,False,idhm,0.2087473753616043
4305405,Chiapetta,RS,1,1.2524881698681203,False,idhm,0.13976827452710344
4305439,Chuí,RS,1,1.126615265003829,False,lat,0.22452151390194255
4305447,Chuvisca,RS,1,1.2512702992512272,False,idhm,0.1934213214192179
4305454,Cidreira,RS,1,1.0466871360172059,False,idhm,0.12969358112994048
4305504,Ciríaco,RS,1,1.2202039553933095,False,idhm,0.12151767362520642
4305587,Colinas,RS,1,1.163721875674558,False,idhm,0.12121754642932334
4305603,Colorado,RS,1,1.143776997247821,False,idhm,0.12115190473656426
4305702,Condor,RS,1,1.1753572517980995,False,idhm,0.12540150756355462
4305801,Constantina,RS,1,1.0812806276882037,False,idhm,0.14929778188539156
4305835,Coqueiro Baixo,RS,1,1.0790261148639537,False,idhm,0.11921673800984126
4305850,Coqueiros do Sul,RS,1,1.1372276616680157,False,idhm,0.116186405169145
4305871,Coronel Barros,RS,1,1.1693055390245057,False,idhm,0.1238926193694212
4305900,Coronel Bicaco,RS,1,1.1367694795140753,False,idhm,0.108470488582457
4305934,Coronel Pilar,RS,1,1.0125945806915366,False,idhm,0.12285448550501435
4305959,Cotiporã,RS,1,1.0644203759503614,False,idhm,0.13416606431908593
4305975,Coxilha,RS,1,1.2622589661818504,False,idhm,0.14243105820819313
4306007,Crissiumal,RS,1,1.1571537727060213,False,idhm,0.13249617152832796
4306056,Cristal,RS,1,1.1476723577161585,False,lat,0.09152004229265756
4306072,Cristal do Sul,RS,1,1.1083152963259102,False,idhm,0.0975716703763949
4306106,Cruz Alta,RS,1,1.1003860854029814,False,idhm,0.15510746521702518
4306130,Cruzaltense,RS,1,1.2191419179430525,False,idhm,0.11922782187563383
4306205,Cruzeiro do Sul,RS,1,1.1611281805202232,False,idhm,0.1385536229766632
4306304,David Canabarro,RS,1,1.269499290242023,False,idhm,0.12293416416473278
4306320,Derrubadas,RS,1,1.1576387394909777,False,idhm,0.11767369008950818
4306353,Dezesseis de Novembro,RS,1,1.045604025538141,False,idhm,0.09609670931588507
4306379,Dilermando de Aguiar,RS,1,1.465731763759038,True,lat,0.09161012898325972
4306403,Dois Irmãos,RS,1,1.0954913811037703,False,idhm,0.11928453434416915
4306429,Dois Irmãos das Missões,RS,1,1.1231982216745342,False,idhm,0.09511477947978572
4306452,Dois Lajeados,RS,1,1.1944124405008667,False,idhm,0.14240140222700787
4306502,Dom Feliciano,RS,1,1.350252964896637,True,idhm,0.28801867516648144
4306551,Dom Pedro de Alcântara,RS,1,1.3223070775896955,True,idhm,0.16890512533140653
4306601,Dom Pedrito,RS,1,1.3404936163692807,True,idhm,0.15657084572594374
4306700,Dona Francisca,RS,1,1.0394848093535747,False,idhm,0.125649463688668
4306734,Doutor Maurício Cardoso,RS,1,1.4241601729754898,True,idhm,0.11862953763332394
4306759,Doutor Ricardo,RS,1,1.0177953067030805,False,idhm,0.1443059410695188
4306767,Eldorado do Sul,RS,1,1.0857358511699102,False,idhm,0.1258399664602437
4306809,Encantado,RS,1,1.005375002325397,False,idhm,0.12831075245033896
4306908,Encruzilhada do Sul,RS,1,1.112126762428849,False,idhm,0.10617852992379678
4306924,Engenho Velho,RS,1,1.2165209426816639,False,idhm,0.1659367321855507
4306932,Entre-Ijuís,RS,1,1.1395186910384938,False,idhm,0.1128366669029832
4306957,Entre Rios do Sul,RS,1,1.0475565277227177,False,idhm,0.1157638022071647
4306973,Erebango,RS,1,1.1514354797262147,False,idhm,0.11793284927189594
4307005,Erechim,RS,1,1.013287511049547,False,pib_industria,0.33951422084533156
4307054,Ernestina,RS,1,1.1523645961503866,False,idhm,0.1243532574371055
4307104,Herval,RS,1,1.0076530405074393,False,idhm,0.1382968457602199
4307203,Erval Grande,RS,1,1.0252319329558577,False,idhm,0.15213472289685553
4307302,Erval Seco,RS,1,1.0510013914816305,False,idhm,0.11401064768735637
4307401,Esmeralda,RS,1,1.3867937853432595,True,idhm,0.10868191829746034
4307450,Esperança do Sul,RS,1,1.16040249565162,False,lat,0.09789099997047189
4307500,Espumoso,RS,1,1.076434999823369,False,idhm,0.12404541119351314
4307559,Estação,RS,1,1.0779944767462144,False,idhm,0.11971637226090683
4307609,Estância Velha,RS,1,1.3112244291201594,True,densidade,0.4360147853400882
4307708,Esteio,RS,0,1.0065545933587299,False,densidade,0.4607608359425641
4307807,Estrela,RS,1,1.1276413801549077,False,idhm,0.1293450720446649
4307815,Estrela Velha,RS,1,1.1931063980456353,False,idhm,0.10404154095403016
4307831,Eugênio de Castro,RS,1,1.2484070586320732,False,idhm,0.13637964176815784
4307864,Fagundes Varela,RS,1,1.096610525344261,False,idhm,0.11851344481370778
4307906,Farroupilha,RS,1,1.1098796642477766,False,idhm,0.1229496687621156
4308003,Faxinal do Soturno,RS,1,0.983905091927971,False,idhm,0.123558289650185
4308052,Faxinalzinho,RS,1,1.022941064168699,False,lat,0.09767326002406267
4308078,Fazenda Vilanova,RS,1,0.9875457776573218,False,idhm,0.11977209312547703
4308102,Feliz,RS,1,1.004072677809465,False,idhm,0.12791720604312254
4308201,Flores da Cunha,RS,1,1.056081405939562,False,idhm,0.13530547034266271
4308250,Floriano Peixoto,RS,1,1.4286630712899815,True,lat,0.09658007938365895
4308300,Fontoura Xavier,RS,1,1.057817889602357,False,idhm,0.10140332634281309
4308409,Formigueiro,RS,1,1.044535750987535,False,idhm,0.10999913915346357
4308433,Forquetinha,RS,1,1.1238466070830655,False,idhm,0.11165668288114275
4308458,Fortaleza dos Valos,RS,1,1.4286238008438832,True,idhm,0.12024891696844747
4308508,Frederico Westphalen,RS,1,1.0818556127643693,False,idhm,0.13355402236899283
4308607,Garibaldi,RS,1,1.149550898015376,False,idhm,0.12859482856482635
4308656,Garruchos,RS,1,1.1601578734961004,False,idhm,0.1015288886456368
4308706,Gaurama,RS,1,1.0392655675686615,False,idhm,0.12155760672979629
4308805,General Câmara,RS,1,1.020765948730339,False,idhm,0.11507737074655174
4308854,Gentil,RS,1,1.4828485687697825,True,idhm,0.11763366051216792
4308904,Getúlio Vargas,RS,1,1.0091190825406673,False,idhm,0.12178225395760696
4309001,Giruá,RS,1,1.0043747751162944,False,idhm,0.12352317880957031
4309050,Glorinha,RS,1,1.2238763652763258,False,idhm,0.1277320888506727
4309100,Gramado,RS,1,1.080164730004738,False,idhm,0.13473638616457195
4309126,Gramado dos Loureiros,RS,1,1.062395250683381,False,idhm,0.10799427788254105
4309159,Gramado Xavier,RS,1,1.0210622127541773,False,lat,0.12700028476776187
4309209,Gravataí,RS,0,1.0308820998057286,False,pib_industria,0.4564644067759251
4309258,Guabiju,RS,1,1.2063402043055862,False,idhm,0.11857973472986356
4309308,Guaíba,RS,1,1.1399811589144933,False,pib_industria,0.20242772400212625
4309407,Guaporé,RS,1,1.1569022949847525,False,idhm,0.13139028483775303
4309506,Guarani das Missões,RS,1,1.0166775868865299,False,idhm,0.12628594271722995
4309555,Harmonia,RS,1,1.0185137991726605,False,idhm,0.1236307309876204
4309571,Herveiras,RS,1,1.0911619228902296,False,idhm,0.16470075700089426
4309605,Horizontina,RS,1,1.3013584131781404,True,idhm,0.11421796039441744
4309654,Hulha Negra,RS,1,1.1603696686451541,False,lon,0.09903044043104256
4309704,Humaitá,RS,1,1.0340213694698879,False,idhm,0.12149879903575178
4309753,Ibarama,RS,1,1.1038340862204898,False,lat,0.09820451546041074
4309803,Ibiaçá,RS,1,1.0699702751202176,False,idhm,0.11900449145213922
4309902,Ibiraiaras,RS,1,1.0676294861707931,False,idhm,0.13605832805352902
4309951,Ibirapuitã,RS,1,1.1771418245710596,False,lat,0.11707593047632758
4310009,Ibirubá,RS,1,1.0964358100043898,False,idhm,0.12851896620455586
4310108,Igrejinha,RS,1,1.0819412321735982,False,idhm,0.13101207143961702
4310207,Ijuí,RS,1,1.1518991537552483,False,idhm,0.1984474539961188
4310306,Ilópolis,RS,1,1.0221269947398066,False,idhm,0.12305985267741847
4310330,Imbé,RS,1,1.1975178120805516,False,idhm,0.1127354525843588
4310363,Imigrante,RS,1,1.46764692063055,True,idhm,0.13961589520734655
4310405,Independência,RS,1,1.2446862905773517,False,idhm,0.13233429631284435
4310413,Inhacorá,RS,1,1.052016211883616,False,idhm,0.14828191726815795
4310439,Ipê,RS,1,1.2163612786298301,False,idhm,0.12143871398413149
4310462,Ipiranga do Sul,RS,1,1.4973870242461382,True,idhm,0.0995384635023712
4310504,Iraí,RS,1,1.045086741901245,False,idhm,0.11845099110649487
4310538,Itaara,RS,1,1.0722345691564246,False,idhm,0.1237429210936311
4310553,Itacurubi,RS,1,1.2510290447139023,False,idhm,0.09876033503131691
4310579,Itapuca,RS,1,1.006190740280482,False,idhm,0.09381156277792257
4310603,Itaqui,RS,1,1.0404713579323328,False,idhm,0.1418691143502626
4310652,Itati,RS,1,1.0238232209973457,False,idhm,0.10166283120532493
4310702,Itatiba do Sul,RS,1,1.0870191478097233,False,idhm,0.10599101576722311
4310751,Ivorá,RS,1,1.0407289500179109,False,idhm,0.1227201540362616
4310801,Ivoti,RS,1,1.0490808205421984,False,idhm,0.1105485787647173
4310850,Jaboticaba,RS,1,1.0494248399638917,False,lat,0.0996357807083167
4310876,Jacuizinho,RS,1,1.1465345259376234,False,idhm,0.09298576647615696
4310900,Jacutinga,RS,1,1.0161476427349934,False,idhm,0.1239610154916625
4311007,Jaguarão,RS,1,1.1803379171996005,False,idhm,0.18980953873572232
4311106,Jaguari,RS,1,1.0556140424215876,False,idhm,0.18531023340465821
4311122,Jaquirana,RS,1,1.0268955064863223,False,idhm,0.17163383789444753
4311130,Jari,RS,1,1.3528120480597674,True,lat,0.1260865020067951
4311155,Jóia,RS,1,1.323309072886079,True,idhm,0.14636801962205787
4311205,Júlio de Castilhos,RS,1,1.0526499435442325,False,idhm,0.12595753302424872
4311239,Lagoa Bonita do Sul,RS,1,1.1561553312367145,False,idhm,0.14861768114892598
4311254,Lagoão,RS,1,1.014413087409455,False,lat,0.1176930516359289
4311270,Lagoa dos Três Cantos,RS,1,1.2174944163704415,False,idhm,0.1140056979893262
4311304,Lagoa Vermelha,RS,1,1.0870756566039914,False,idhm,0.13325334413851767
4311403,Lajeado,RS,0,0.9926909871566167,False,densidade,0.5057379428787566
4311429,Lajeado do Bugre,RS,1,1.213001921302447,False,idhm,0.17088758484329258
4311502,Lavras do Sul,RS,1,1.0667623859799658,False,idhm,0.12311537480587056
4311601,Liberato Salzano,RS,1,0.9984096075865662,False,idhm,0.1348366513045041
4311627,Lindolfo Collor,RS,1,1.1563390090044592,False,idhm,0.129592928004025
4311643,Linha Nova,RS,1,1.0685084907350748,False,idhm,0.12201198106719019
4311700,Machadinho,RS,1,1.063217885101586,False,idhm,0.11418748109947832
4311718,Maçambará,RS,1,1.571423083507113,True,idhm,0.1375970019454503
4311734,Mampituba,RS,1,1.404200861463918,True,lat,0.10009954151903361
4311759,Manoel Viana,RS,1,1.4188630192644371,True,lat,0.09108307307195013
4311775,Maquiné,RS,1,1.0243109777026875,False,idhm,0.1225107416333773
4311791,Maratá,RS,1,1.2356989212830616,False,idhm,0.12235804682137037
4311809,Marau,RS,1,1.1398386163285719,False,idhm,0.12657506709923066
4311908,Marcelino Ramos,RS,1,1.0023132515301179,False,idhm,0.12145814702080804
4311981,Mariana Pimentel,RS,1,1.0221807654580581,False,idhm,0.14385604977236305
4312005,Mariano Moro,RS,1,1.1323055862598697,False,idhm,0.13539798101864617
4312054,Marques de Souza,RS,1,1.0762797245955564,False,idhm,0.11662896196006123
4312104,Mata,RS,1,1.1192919895490623,False,lat,0.09609153693598653
4312138,Mato Castelhano,RS,1,1.0894219761745418,False,idhm,0.13458466165309552
4312153,Mato Leitão,RS,1,1.0162366552150521,False,idhm,0.12456810870152536
4312179,Mato Queimado,RS,1,1.0724656207694,False,idhm,0.13925606425147058
4312203,Maximiliano de Almeida,RS,1,1.0076330229643649,False,idhm,0.16569766783010453
4312252,Minas do Leão,RS,1,1.1696579281070532,False,idhm,0.11905358545881395
4312302,Miraguaí,RS,1,1.0732840424162124,False,idhm,0.14752005065250398
4312351,Montauri,RS,1,1.1611352911764545,False,idhm,0.11660751831339908
4312377,Monte Alegre dos Campos,RS,1,1.0697666735625178,False,lat,0.10798695353044861
4312385,Monte Belo do Sul,RS,1,1.108896226858211,False,idhm,0.13950429587383628
4312401,Montenegro,RS,1,1.2822253311385396,False,pib_industria,0.39142585709165206
4312427,Mormaço,RS,1,1.1796309559513634,False,idhm,0.12048172671672426
4312443,Morrinhos do Sul,RS,1,1.022374017164306,False,idhm,0.12202722285767649
4312450,Morro Redondo,RS,1,1.2670750035562155,False,idhm,0.13076932205886962
4312476,Morro Reuter,RS,1,1.0345947584430486,False,idhm,0.12430114900743999
4312500,Mostardas,RS,1,1.2035825937932643,False,idhm,0.09998370954601632
4312609,Muçum,RS,1,1.2976071399545357,True,idhm,0.144101296206322
4312617,Muitos Capões,RS,1,1.4481227199775235,True,idhm,0.12114048560789693
4312625,Muliterno,RS,1,1.2156445524580213,False,idhm,0.1141366732804083
4312658,Não-Me-Toque,RS,1,1.1300527574655452,False,idhm,0.12314931197649888
4312674,Nicolau Vergueiro,RS,1,1.4948554698001149,True,idhm,0.1190359685174116
4312708,Nonoai,RS,1,1.030993345925697,False,idhm,0.12113413861965523
4312757,Nova Alvorada,RS,1,1.3247027520724743,True,idhm,0.13745240888640844
4312807,Nova Araçá,RS,1,1.1323083841999961,False,idhm,0.11186259706394666
4312906,Nova Bassano,RS,1,1.0622240905331402,False,idhm,0.12600086373564132
4312955,Nova Boa Vista,RS,1,1.1112540963105813,False,idhm,0.12482668865072469
4313003,Nova Bréscia,RS,1,1.0951460660089685,False,idhm,0.1182350582104057
4313011,Nova Candelária,RS,1,1.164645562626454,False,idhm,0.11828451658299399
4313037,Nova Esperança do Sul,RS,1,1.0431348958197504,False,idhm,0.12526860591460767
4313060,Nova Hartz,RS,1,1.0715284422178972,False,idhm,0.12228555093154529
4313086,Nova Pádua,RS,1,1.0518982563228385,False,idhm,0.12340733622608055
4313102,Nova Palma,RS,1,1.03903885858682,False,idhm,0.1455281570836842
4313201,Nova Petrópolis,RS,1,0.9814758421855589,False,idhm,0.1244539633607776
4313300,Nova Prata,RS,1,1.0712543242075248,False,idhm,0.1299832333389851
4313334,Nova Ramada,RS,1,1.5983378258141703,True,idhm,0.11827454803694819
4313359,Nova Roma do Sul,RS,1,1.088110171941619,False,idhm,0.12145199974496004
4313375,Nova Santa Rita,RS,1,1.0400957722705024,False,idhm,0.12921659907555097
4313391,Novo Cabrais,RS,1,1.0690793573174662,False,idhm,0.1160005333512708
4313409,Novo Hamburgo,RS,0,1.004263988938058,False,pib_industria,0.2890982186166337
4313425,Novo Machado,RS,1,1.0975214527234938,False,lat,0.09603588499994671
4313441,Novo Tiradentes,RS,1,0.973381165892923,False,idhm,0.10751144811195368
4313466,Novo Xingu,RS,1,1.0849300261575627,False,idhm,0.14050071048904045
4313490,Novo Barreiro,RS,1,1.0192096740350234,False,idhm,0.12162824185364453
4313508,Osório,RS,1,0.9653570451914387,False,idhm,0.130971568259696
4313607,Paim Filho,RS,1,1.1044335897282633,False,idhm,0.17437755569657543
4313656,Palmares do Sul,RS,1,1.1713870881987984,False,idhm,0.12223697847379422
4313706,Palmeira das Missões,RS,1,1.1151094874247263,False,idhm,0.12760445093248943
4313805,Palmitinho,RS,1,1.0075394903603225,False,idhm,0.17652576628343564
4313904,Panambi,RS,1,1.0239930921607074,False,idhm,0.12569899175453164
4313953,Pantano Grande,RS,1,1.337412866600435,True,idhm,0.0960700235501128
4314001,Paraí,RS,1,1.0867821517844323,False,idhm,0.12038952732852712
4314027,Paraíso do Sul,RS,1,1.1511289840510712,False,idhm,0.17233360886729615
4314035,Pareci Novo,RS,1,1.2109622118186638,False,idhm,0.12392235725436578
4314050,Parobé,RS,1,1.0175968348157465,False,idhm,0.12697940211448916
4314068,Passa Sete,RS,1,1.30809752938421,True,lat,0.13709031490208087
4314076,Passo do Sobrado,RS,1,1.1056731287806305,False,idhm,0.1494094947012228
4314100,Passo Fundo,RS,1,1.0779264827378847,False,idhm,0.12205163467857323
4314134,Paulo Bento,RS,1,1.0756727953566942,False,idhm,0.11575260063066808
4314159,Paverama,RS,1,1.1104365345753267,False,idhm,0.11317277409058253
4314175,Pedras Altas,RS,1,1.8409244261595963,True,lon,0.08855046642646146
4314209,Pedro Osório,RS,1,0.9997652226969264,False,idhm,0.1132508083788159
4314308,Pejuçara,RS,1,1.2715998719982893,False,idhm,0.1252695575328332
4314407,Pelotas,RS,1,1.1356952991458662,False,idhm,0.1371404744518613
4314423,Picada Café,RS,1,1.1189279843776885,False,idhm,0.12855673078745317
4314456,Pinhal,RS,1,1.1210962223666252,False,idhm,0.1630799176781109
4314464,Pinhal da Serra,RS,1,1.7908907621391112,True,lat,0.10028443602764205
4314472,Pinhal Grande,RS,1,1.1739211413465023,False,idhm,0.13578798349974536
4314498,Pinheirinho do Vale,RS,1,1.0875523665912854,False,idhm,0.17413797670901257
4314506,Pinheiro Machado,RS,1,1.1359281886672465,False,idhm,0.09889775222334403
4314548,Pinto Bandeira,RS,1,1.1654216617701052,False,idhm,0.12412686760815896
4314555,Pirapó,RS,1,1.2047934162155824,False,idhm,0.11509729401135443
4314605,Piratini,RS,1,1.2852922033369054,True,idhm,0.10365993017614639
4314704,Planalto,RS,1,1.0182961524452598,False,idhm,0.11833036981725824
4314753,Poço das Antas,RS,1,1.2476824402585511,False,idhm,0.12232304747942015
4314779,Pontão,RS,1,1.288618919218694,True,idhm,0.12115875860587744
4314787,Ponte Preta,RS,1,1.0296972030758578,False,idhm,0.11860496646117032
4314803,Portão,RS,1,1.1159052852144478,False,idhm,0.1296376394436054
4314902,Porto Alegre,RS,4,0.9916261698605717,False,densidade,0.1192491574070313
4315008,Porto Lucena,RS,1,1.0234157028929949,False,idhm,0.1700357261848032
4315057,Porto Mauá,RS,1,1.1206674103942398,False,idhm,0.11656339488401678
4315073,Porto Vera Cruz,RS,1,1.0246079863080924,False,idhm,0.11344288133660115
4315107,Porto Xavier,RS,1,1.0525497825628496,False,idhm,0.14221561354769516
4315131,Pouso Novo,RS,1,1.189235437536682,False,idhm,0.1201948397788616
