pair_rank_global,cluster_id,cluster_nome,cod_mun_a,nome_a,uf_a,cod_mun_b,nome_b,uf_b,dist_socio,dist_rqual,divergencia,indicador_dominante,divergencia_ponderada,IND2_a,IND4_a,IND5_a,IND8_a,IND9_a,INF1_a,INF4-UP_a,IND2_b,IND4_b,IND5_b,IND8_b,IND9_b,INF1_b,INF4-UP_b
24,1,C1: Intermediário,4320453,Sério,RS,4322152,Tunas,RS,0.6228907259329414,10.481021538285122,16.82642088748494,IND5,3.090115685629819,-0.2912944258385212,-0.6771166419357451,0.9413753142943582,0.5258293318018115,0.9863069936396284,0.2043491055311611,0.8951032888583444,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
25,1,C1: Intermediário,4300307,Alecrim,RS,4322152,Tunas,RS,0.6771507155687959,11.278179831590347,16.655346521285896,IND5,3.0996613611711714,0.5796023884121264,0.5736980617742005,0.9576050527398772,0.4811941827899733,0.2355592073443969,-0.0445247923426208,-0.1204316347365296,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
26,1,C1: Intermediário,4308433,Forquetinha,RS,4322152,Tunas,RS,0.725634114743251,12.03333713203946,16.58320201733346,IND5,3.176191081930418,-0.5439681057807276,1.348842659405285,1.0877223342094329,-0.1454882199184002,-0.6027865928811926,-0.3753888458320184,-0.2314333722408857,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
27,1,C1: Intermediário,4310652,Itati,RS,4322152,Tunas,RS,0.6619332888612232,10.934429186893906,16.518929255222005,IND5,2.865252226205407,-1.026473364579063,0.9508454609954964,0.559058199428773,0.4340043616825071,0.3676980772000177,-0.0398128242125274,-0.6821030007621246,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
28,1,C1: Intermediário,5203104,Baliza,GO,5207535,Faina,GO,0.6210968399520037,10.156401483987992,16.35236377699246,IND5,3.196661764775989,1.5895387382909751,0.4822832994542302,1.0984557301718052,-0.3044580985556882,1.4360268055160963,-0.4955040271599856,-0.2241510891623939,0.4035442905545629,-1.477140740516016,-4.336569178893552,0.4616030046195564,0.8233325529170897,-0.8450140529815588,-0.3856221886212461
29,1,C1: Intermediário,3153004,Pratinha,MG,3509809,Campos Novos Paulista,SP,0.6626028244679888,10.793586813842854,16.289678218953362,IND5,1.4763342023535675,-0.3499581286776154,-1.2189132642893308,-1.7184998564080145,-4.20162937971753,-0.4397033364401437,0.5235077281258746,2.699865836896199,-0.421127351002414,-0.4102578229963475,0.7915915308986635,0.6104482169403881,1.4360268055160963,-1.0990901634851142,-0.7268832187992827
30,2,C2: Nordeste Vulnerável,2102374,Cachoeira Grande,MA,2106672,Milagres do Maranhão,MA,0.5041588994133307,8.129474982440472,16.124826866639836,IND5,0.6593020549156277,-0.4553165615672573,0.0747954759554702,-0.3415075204755394,0.6525673744371165,1.3032924370391392,-0.6753197420418088,0.1717465075278663,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959
31,1,C1: Intermediário,3522653,Itapirapuã Paulista,SP,5214861,Nova Glória,GO,0.6446506463802967,10.291332706615227,15.964201305678818,IND5,0.8542558825847153,0.046183967050252,-3.048443162864374,-1.345003761924295,-4.20162937971753,-0.1348779710151805,0.852046561392672,-0.6966974439728224,-0.0610760783385045,0.0471032148872265,0.1074182777558705,0.6104482169403881,0.3360235703255446,-0.7069186705716298,-0.6897729473871577
32,1,C1: Intermediário,4311254,Lagoão,RS,4322152,Tunas,RS,0.6441536782932354,10.021689204691251,15.557916576191936,IND5,2.658883493788141,-0.1526719936498069,0.5190314299951831,0.208186169894962,0.6812697292543605,-0.362567161638496,0.481098386035334,-0.7671933961175473,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
33,1,C1: Intermediário,4215208,Romelândia,SC,4322152,Tunas,RS,0.7215838398350997,11.046980333554043,15.309351053051866,IND5,3.0941893961635554,-0.6516750477117916,-0.1969012559028454,0.9483015141404436,0.6063307324720357,0.3710857800693041,-0.2640282029422149,2.2503073720779527,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
34,2,C2: Nordeste Vulnerável,2411429,Santana do Seridó,RN,2412104,São João do Sabugi,RN,0.49471082715985676,7.509911597679788,15.180406755222865,IND5,2.9735909272285936,4.274661089234527,0.3157856927708621,-4.336569178893552,0.5601215663852321,0.4115965762520264,-1.576770169720865,-0.1564747066188529,-0.1944316316413359,1.2985330527872094,0.7845050055563846,-2.25638651588183,0.8028760781801471,0.4028035020532784,-0.363692011461587
35,1,C1: Intermediário,4103057,Boa Vista da Aparecida,PR,4322152,Tunas,RS,0.6899801937197289,10.470053699115887,15.174426424469823,IND5,2.8244746884979577,-0.0975536700463508,0.4103595088554785,0.4897274570861057,-0.093704592709934,-2.25772395976769,2.6698569326975834,-0.7063401662671639,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
36,1,C1: Intermediário,4314068,Passa Sete,RS,4322152,Tunas,RS,0.7705635050461926,11.543569890961821,14.980685953053458,IND5,3.2421405288281604,0.6307392700932085,-0.8045669926697572,1.1998508335639548,0.6309260280654642,-0.0938018832017224,-1.5598669488758243,2.5059915837163045,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
37,1,C1: Intermediário,4309571,Herveiras,RS,4322152,Tunas,RS,0.8001757098002985,11.860403688625249,14.822249074222743,IND5,3.176727285710962,-0.0550697888098946,0.8293547049449761,1.0886339980381503,0.3826940357087455,0.3525263676163898,-1.1219723364135372,0.9119753014489967,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
38,1,C1: Intermediário,4321477,Tiradentes do Sul,RS,4322152,Tunas,RS,0.8105514524682427,12.005663696870483,14.811723112086018,IND5,3.1886128467309547,1.155955921094993,0.7595250504519113,1.1088420541151756,0.6673632323737233,-0.7962504829850375,-0.4468567927635442,1.5671531108047791,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
39,1,C1: Intermediário,3102407,Alvorada de Minas,MG,3140605,Materlândia,MG,0.49303833660245017,7.282214965039226,14.770078530710665,IND5,0.8227545278116312,0.1259834387229774,0.7403903089795021,0.4216702451357475,-0.5916146416711252,0.1307831508024949,-0.038242471367892,-0.1926707879500795,0.4873163565009459,1.222921522681805,-0.9771925942099982,-4.20162937971753,0.1596400358125539,-0.713157319116475,-0.7671933961175473
40,1,C1: Intermediário,3139250,Mamonas,MG,3140605,Materlândia,MG,0.6740181429632234,9.900874041285906,14.689328662680824,IND5,1.1047061239439175,-0.7585223232032897,0.7544601884379364,0.9010496918496224,0.6683794501448724,0.6138694975912571,-1.3177412151665118,-0.6521411826224264,0.4873163565009459,1.222921522681805,-0.9771925942099982,-4.20162937971753,0.1596400358125539,-0.713157319116475,-0.7671933961175473
41,1,C1: Intermediário,3117207,Conceição das Pedras,MG,3129905,Ibitiúra de Minas,MG,0.6775191877184723,9.94969733634837,14.685484192954336,IND5,0.7542144905271807,-0.777257851335147,0.3677332822885755,-0.3667990170899667,0.6812697292543605,-0.9637563420889232,-0.0031037961205394,-0.6257952188971245,0.7391027436718803,0.2484858390074621,0.9155307520342064,-4.20162937971753,-0.0135018052482852,0.8202575669176154,1.6705961621387273
42,1,C1: Intermediário,4320263,Segredo,RS,4322152,Tunas,RS,0.7974802301358997,11.70894584519971,14.682427711746463,IND5,2.6713995443856215,-0.2908507794528854,1.1021165676054123,0.2294661962993803,-2.3127635838206366,0.7573864660349928,-0.1878105558816499,-0.6248286743182011,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
43,1,C1: Intermediário,5205059,Castelândia,GO,5213400,Moiporá,GO,0.5695902462718548,8.34967344231725,14.659087795673065,IND5,2.7565843316858425,-0.8814578742178506,0.0769880751322747,0.3502277389848485,0.5946347771820293,-0.9649083908273024,-0.5996582318352722,-0.3896858044367486,-0.4188901598269846,0.3823836131925512,-4.336569178893552,0.6231284322422653,-0.4700279482816945,0.3565115532819547,-0.7297580303744349
44,1,C1: Intermediário,4318457,São José das Missões,RS,4322152,Tunas,RS,0.7120696952719955,10.371160860680977,14.56481144328801,IND5,2.878576094167908,0.6471428108133899,0.2177088471449186,0.5817116922253014,0.624298203149167,0.0507424106515144,0.9868396202529024,-0.633499637932323,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
45,1,C1: Intermediário,4312054,Marques de Souza,RS,4322152,Tunas,RS,0.7346862308965497,10.672309086573808,14.526349648643698,IND5,2.895331829140804,0.1029289940677065,0.3936952084978261,0.6102001103466252,-0.7102128822639885,0.1102572005382976,0.6078078032568116,-0.0932018008750906,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
46,1,C1: Intermediário,3129905,Ibitiúra de Minas,MG,3135902,Jesuânia,MG,0.6787024348656868,9.848357912611243,14.510568096090058,IND5,0.6687030160632415,0.7391027436718803,0.2484858390074621,0.9155307520342064,-4.20162937971753,-0.0135018052482852,0.8202575669176154,1.6705961621387273,-0.6182163098588287,0.6265471719227337,-0.2214107877678742,0.6721391148851332,0.1021712509528794,-0.4355227694831077,-0.6201691999801837
47,1,C1: Intermediário,3154150,Reduto,MG,3165503,Sardoá,MG,0.6280609737455197,9.0863428742768,14.467294163529969,IND5,1.50085375671756,-0.4576504449036584,0.8212587113434919,0.9497521945942076,-4.20162937971753,0.6220310766353602,0.0694742912994162,0.9309675275595432,0.6085455752630607,0.526701844725739,-1.6020278036865565,-0.0949442955732171,0.1974345726743377,-0.4631659335993527,0.1716080244710957
48,1,C1: Intermediário,4316428,Sagrada Família,RS,4322152,Tunas,RS,0.8218925538137303,11.888829001634546,14.465186394502592,IND5,3.0176405808331093,-0.0850784853562453,1.352428750282732,0.8181517677190935,-0.1829927938989775,0.9614078987457968,-1.1948372281738804,0.1965491406901978,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
49,1,C1: Intermediário,4211652,Novo Horizonte,SC,4317954,Santo Expedito do Sul,RS,0.6701862788791768,9.57938702433166,14.293618523582222,IND4,0.4855705000203883,1.2106419738611625,-2.2340503853217286,0.0603808533300318,0.2879320695692646,0.2658483259957949,0.2865051325084788,-0.6978355762669193,-0.3639841797927218,1.2093340360844866,0.8655440766677309,-0.3826591251534898,0.3051151002941978,8.523061028105163,-0.6195366907761776
50,1,C1: Intermediário,3140605,Materlândia,MG,3160207,Santo Antônio do Itambé,MG,0.6819909774797172,9.744224328000563,14.287907956967736,IND5,1.1467036518859268,0.4873163565009459,1.222921522681805,-0.9771925942099982,-4.20162937971753,0.1596400358125539,-0.713157319116475,-0.7671933961175473,-0.283907903110155,0.1528921894937209,0.9724546847078468,0.4885677293521006,-0.6366054783816193,0.1957889932778365,0.7084390124514582
51,2,C2: Nordeste Vulnerável,2407609,Messias Targino,RN,2411429,Santana do Seridó,RN,0.47463252645154125,6.750017166421078,14.221564633726535,IND5,2.8382433876542894,-0.5094774431846189,1.0968970452848177,0.5514114806549008,0.4612654020714122,1.4360268055160963,-0.651515934699923,-0.5293606093705137,4.274661089234527,0.3157856927708621,-4.336569178893552,0.5601215663852321,0.4115965762520264,-1.576770169720865,-0.1564747066188529
52,1,C1: Intermediário,5213400,Moiporá,GO,5218391,Professor Jamil,GO,0.6535411269444253,9.26546702050739,14.17732813487951,IND5,3.0241819527515283,-0.4188901598269846,0.3823836131925512,-4.336569178893552,0.6231284322422653,-0.4700279482816945,0.3565115532819547,-0.7297580303744349,-0.669599661754153,0.4247117893992277,0.8052022852833239,0.6812697292543605,1.283585027406397,-0.4696748252384366,0.2877646830409748
53,1,C1: Intermediário,4305157,Cerro Grande,RS,4322152,Tunas,RS,0.849091934392332,12.030059350994456,14.168146992746832,IND5,3.2196297389400956,-0.3407325589660573,1.352428750282732,1.1615775620178364,0.6057183711401768,0.074951315090779,0.5134168954331779,0.7357370725207941,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
54,1,C1: Intermediário,5107883,Serra Nova Dourada,MT,5203807,Britânia,GO,0.6892094643784353,9.761159350000773,14.162834145989356,IND5,1.968274658142073,-0.4907907877790043,0.1564172147951491,-2.622915892791944,-3.5686061873328896,-0.1792641031605053,-0.530669584223204,-0.721773906103779,-0.2425697021003414,0.4607932323146073,0.7235819796953322,0.5730118454947726,0.3689640523655441,-0.384509090665476,-0.5021129730258151
55,1,C1: Intermediário,4214300,Rancho Queimado,SC,4317954,Santo Expedito do Sul,RS,0.6814451372362854,9.642714752583407,14.150390415200052,INF1,0.42998303047439534,1.0670294677964056,0.3541263564620057,0.8006772575074406,-0.3686312277606606,-2.832302432427724,-0.5624122171375363,1.176118729189304,-0.3639841797927218,1.2093340360844866,0.8655440766677309,-0.3826591251534898,0.3051151002941978,8.523061028105163,-0.6195366907761776
56,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,2110401,São Benedito do Rio Preto,MA,0.5683286903024242,8.01922865832851,14.110194999923463,IND5,2.425612751710051,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,-0.4865670888084436,-1.092803039851599,-3.383421600937873,-0.0542127673665779,0.3625688247421879,-0.2976669919780617,-0.4428430714314817
57,1,C1: Intermediário,4107157,Diamante D'Oeste,PR,4322152,Tunas,RS,0.6778637400971403,9.556594515630502,14.098105469047367,IND5,2.6981094460047235,-0.140591161302489,-0.5000774682461833,0.2748788771835834,-0.1660688220068858,-0.9993296783787872,1.2750412736392729,1.3402020463584474,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
58,1,C1: Intermediário,3140605,Materlândia,MG,3144672,Nova Belém,MG,0.7457780477357652,10.377460448147033,13.91494488975479,IND5,1.1446258170099535,0.4873163565009459,1.222921522681805,-0.9771925942099982,-4.20162937971753,0.1596400358125539,-0.713157319116475,-0.7671933961175473,-0.7623558829971185,0.1924204257478521,0.9689219104768416,0.6762261517932311,-1.199796282800103,1.6198756850130285,0.4219664596910696
59,1,C1: Intermediário,3505351,Barra do Chapéu,SP,4322152,Tunas,RS,0.9907959015780492,13.486261514094863,13.611543486406873,IND5,2.8568591591814503,0.3292038181398479,0.2646664283420292,0.5447881478264077,-4.20162937971753,-0.0312127038799783,-0.3436747620080738,-0.6998452993257731,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
60,1,C1: Intermediário,5204201,Cachoeira de Goiás,GO,5213400,Moiporá,GO,0.6092277895956515,8.261734124886873,13.560993527247415,IND5,2.7502028397275042,-0.4188901598269846,0.3823836131925512,0.3393778054283035,0.6812697292543605,0.2257385731872682,0.0283422434658757,-0.3750383481808808,-0.4188901598269846,0.3823836131925512,-4.336569178893552,0.6231284322422653,-0.4700279482816945,0.3565115532819547,-0.7297580303744349
61,1,C1: Intermediário,3141207,Matutina,MG,5203962,Buritinópolis,GO,0.7839147744866968,10.607652838134374,13.531640389796925,IND5,1.6424660672714675,-0.1492707046932645,0.2067454421066567,-2.1127992337446586,0.2142272950893311,0.8152690120601711,1.7102922259997806,-0.7537555607049145,0.1723534239527817,0.6955398102826086,0.6797526984866221,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376
62,1,C1: Intermediário,4202081,Bandeirante,SC,4322152,Tunas,RS,0.8121123472707049,10.87901557099179,13.395948964644287,IND5,2.9247369886933545,-0.1022711299040489,0.2873460822391228,0.6601953198442904,0.6812697292543605,0.8798274760916837,-1.2522558122951453,-0.6563690299643894,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
63,1,C1: Intermediário,4103156,Bom Jesus do Sul,PR,4322152,Tunas,RS,0.8520802142255754,11.390178839863047,13.367495966148761,IND5,3.057801891230216,1.1823396095672578,-0.252924453211415,0.8864347887112368,-0.2539302505223639,0.6399979416360398,-0.1787425965861201,3.131133164894432,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
64,1,C1: Intermediário,3129905,Ibitiúra de Minas,MG,3164902,São Sebastião do Rio Verde,MG,0.8087476813863642,10.779484378081666,13.328612387827489,IND5,1.8155559706160798,0.7391027436718803,0.2484858390074621,0.9155307520342064,-4.20162937971753,-0.0135018052482852,0.8202575669176154,1.6705961621387273,-0.8523592215394712,1.3492868840199073,-2.171311913909281,0.4414859849044968,-0.4327378118466615,0.2717675752209374,-0.4191370459092052
65,1,C1: Intermediário,3101300,Alagoa,MG,3522653,Itapirapuã Paulista,SP,0.9309481731507255,12.102270729519114,12.999940346367435,IND5,0.852818808383693,-0.6639573897727316,0.9482353491315562,0.1049749369668024,0.6704187059404993,-0.4336350527625603,6.442359751751981,-0.3421554175359919,0.046183967050252,-3.048443162864374,-1.345003761924295,-4.20162937971753,-0.1348779710151805,0.852046561392672,-0.6966974439728224
66,1,C1: Intermediário,4205175,Entre Rios,SC,4322152,Tunas,RS,0.768671889344292,9.991561284300873,12.998473613788066,IND5,2.996064240003082,-0.2097317441716017,-1.3763233797214984,0.7814672641692161,0.2912057912478448,-0.2789331943213698,-0.6406461421432603,0.6736868861953482,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
67,1,C1: Intermediário,3143807,Munhoz,MG,3153509,Alto Jequitibá,MG,0.6889287974244062,8.951117218772607,12.992804538355763,IND5,0.789045261602062,-0.1240283629054131,0.3522583153670706,-0.3713994024800892,0.29123307226184,-0.1827432013193943,0.2875013839744051,-0.7671933961175473,-0.5083171372529556,0.5742041890201037,0.9701503036671048,-4.20162937971753,1.4360268055160963,-0.2158455447979689,0.4509302641061314
68,2,C2: Nordeste Vulnerável,2203420,Domingos Mourão,PI,2210623,Sebastião Barros,PI,0.8216874972592586,10.648053357492719,12.958762765711507,IND5,1.7274192322713116,-0.3464885864309752,1.0519277199417834,1.1828352002976683,0.4550657916425983,0.3051151002941978,8.029929952772747,-0.6195366907761776,2.886226119118103,-2.6567201695312623,-1.792100576881239,-4.20162937971753,0.4083968862936671,-0.8141387385941311,-0.0605706125407342
69,1,C1: Intermediário,4313441,Novo Tiradentes,RS,4322152,Tunas,RS,0.819538150209319,10.60848959521444,12.944473151811717,IND5,2.927839051136146,-0.270132114058741,0.4353049682915663,0.6654695051934657,0.5931738788829215,-0.193586038775454,0.4240165845428746,-0.2453902803026083,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
70,2,C2: Nordeste Vulnerável,2203420,Domingos Mourão,PI,2211357,Várzea Branca,PI,0.5997457125461382,7.7365392394867,12.899699097043287,INF1,0.4032113293792063,-0.3464885864309752,1.0519277199417834,1.1828352002976683,0.4550657916425983,0.3051151002941978,8.029929952772747,-0.6195366907761776,0.8875308985379845,-0.7348312390771391,0.949216545958002,0.5692996789485066,0.5588980863354694,-0.5232956178825022,1.8094826103361148
71,1,C1: Intermediário,4310579,Itapuca,RS,4322152,Tunas,RS,0.8962666371649093,11.55532854170375,12.892735319662338,IND5,3.1918694706231947,-0.1695874340457218,0.7582919764426928,1.114379027769635,0.6190403722960582,-0.0788360538111821,0.3048594841265828,0.6137179621353668,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
72,1,C1: Intermediário,4202438,Bocaina do Sul,SC,4322152,Tunas,RS,0.9177547989499181,11.82500552848625,12.88471117681056,IND5,3.0432057905516814,1.7115301187925158,-0.0871107186321361,0.8616182217421569,-1.7594558753824594,0.0136439255530878,-0.7282052885970732,-0.695111575606356,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
73,1,C1: Intermediário,4215752,São Bernardino,SC,4322152,Tunas,RS,0.8579188435674863,10.992844905775705,12.813385526363708,IND5,3.017266432162758,-0.115724212610176,0.6732098698065859,0.8175156330596625,0.6812697292543605,0.0200061443236274,0.6359337471509724,0.0090527798341487,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
74,1,C1: Intermediário,3542800,Ribeira,SP,4110300,Inajá,PR,0.7831070808418473,9.975282542575684,12.738082407726516,IND5,1.0202552869768093,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721,0.0021719704854943,0.2126346330337928,0.2103766943396065,0.5058567065964817,-1.7652201229417688,1.3892280806085382,-0.708923118431804
75,1,C1: Intermediário,3123502,Douradoquara,MG,5203962,Buritinópolis,GO,0.9698729128917339,12.294022001176058,12.675910240492014,IND5,1.8046425219545212,-0.4600393100570829,0.1207111750794719,-2.388534715233134,-0.1560547412292065,0.1780063897528498,6.055456516757971,-0.6925335263613941,0.1723534239527817,0.6955398102826086,0.6797526984866221,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376
76,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,2109759,Santa Filomena do Maranhão,MA,0.6592209204049497,8.332044765025135,12.639229876484581,IND8,0.2464022554351235,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,-0.964954399104209,0.181156526138041,0.7705955807380873,0.4436384569081747,0.7475169272733115,-1.1474084465974672,0.3472192108602735
77,2,C2: Nordeste Vulnerável,2703908,Jundiá,AL,2705309,Minador do Negrão,AL,0.5901670473539607,7.400819066908966,12.540210585376878,IND5,1.2931236712384222,-0.2141568324796118,0.8551635397849595,0.4169683789243898,0.1174471672240159,-2.006433901154017,1.940465979519532,1.6159127736481744,4.274661089234527,-1.0426928513235068,-1.810030025409635,0.5553746699512804,0.8362381893587563,-1.596846256977481,-0.4513442131051927
78,1,C1: Intermediário,3113800,Carmésia,MG,3115474,Catuti,MG,0.7850778190322414,9.844374090280677,12.539360862183562,IND5,0.6064471270550148,-0.6244387348060818,1.096325749050172,-0.7857081403817544,-4.20162937971753,-0.0053869777478667,0.4658951354914887,-0.2760140750981765,1.2577936217704204,-0.1500195874318197,0.2453847571823098,0.6786072727953981,0.1366885083800839,-0.0302292538216306,-0.6459745927486644
79,1,C1: Intermediário,4302600,Braga,RS,4322152,Tunas,RS,0.9062015228564243,11.359417977209821,12.535200701129666,IND5,3.0714857520109,-0.8277425349108499,0.8952641941152163,0.9097003481190872,0.5336760334502225,-0.927667271580358,0.184013133649864,-0.4476771186571704,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
80,1,C1: Intermediário,4320354,Sentinela do Sul,RS,4322152,Tunas,RS,0.7677377181588085,9.571287824741816,12.46687193541675,IND5,2.252598884110967,-0.1422633669098862,0.2147956688827153,-0.4825866225528114,-1.454850034647758,-1.439577280703053,0.1160143216020502,-0.4752855353513319,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
81,1,C1: Intermediário,3123700,Engenheiro Caldas,MG,3154150,Reduto,MG,0.7180395292339973,8.94458599278102,12.456954827913341,IND5,0.8383420170043292,0.9096601319274846,0.1942991451640574,-0.4756127892591658,0.154289202293447,0.0928396161564243,-0.6180721501906465,-0.6770995875132791,-0.4576504449036584,0.8212587113434919,0.9497521945942076,-4.20162937971753,0.6220310766353602,0.0694742912994162,0.9309675275595432
82,1,C1: Intermediário,5202155,Araguapaz,GO,5207535,Faina,GO,0.7335790425295841,9.135141537881095,12.452838747857019,IND5,2.8919338638134304,0.2820900887250887,0.4104462173079317,0.5803515783755747,-0.3559329875031613,1.4360268055160963,-0.7517109247401064,-0.6775862791821473,0.4035442905545629,-1.477140740516016,-4.336569178893552,0.4616030046195564,0.8233325529170897,-0.8450140529815588,-0.3856221886212461
83,1,C1: Intermediário,4319307,São Paulo das Missões,RS,4322152,Tunas,RS,0.9545344062536992,11.870035340210535,12.435419037813352,IND5,3.147237995378903,0.0764087990152458,0.523916381040239,1.038495747794889,-0.8884440093088187,-0.7282214203115885,2.0664779267387248,3.131133164894432,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
84,1,C1: Intermediário,4318424,São João da Urtiga,RS,4322152,Tunas,RS,0.9265581778329385,11.503753808003017,12.415576345667532,IND5,3.1963211559777402,-0.2766882217575835,0.7608843777726553,1.1219478675686654,0.6812697292543605,0.0199830242069219,0.6105377288111962,0.1867902977185654,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
85,1,C1: Intermediário,4315073,Porto Vera Cruz,RS,4322152,Tunas,RS,0.9868310064775652,12.123216572387788,12.28499761410608,IND5,3.2421405288281604,-0.0295885605067008,1.352428750282732,1.1998508335639548,0.2564429591731256,-0.1034335148509606,-0.0132212817534374,0.3603726248267417,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
86,1,C1: Intermediário,3131802,Itabirinha,MG,3153509,Alto Jequitibá,MG,0.7291261731923276,8.937559120253681,12.257904648882002,IND5,1.1070478449171766,-0.1310452800979278,-0.7653783192883075,-0.9120734207667556,0.0507168326863871,0.1907786647246304,-0.1232634014765381,-0.7241196365605941,-0.5083171372529556,0.5742041890201037,0.9701503036671048,-4.20162937971753,1.4360268055160963,-0.2158455447979689,0.4509302641061314
87,1,C1: Intermediário,4302055,Benjamin Constant do Sul,RS,4322152,Tunas,RS,0.8602842567479247,10.532703980938143,12.243283410196229,IND5,2.927839051136146,-0.6269251046596459,0.4353049682915663,0.6654695051934657,0.5683058705817873,0.7084634098508356,1.6558938748014578,-0.2412558381035038,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
88,1,C1: Intermediário,4219101,Vargeão,SC,4317954,Santo Expedito do Sul,RS,0.8452290987489113,10.341405039578932,12.235031948913036,IND5,1.2677646165241028,0.9909346330362132,-1.9173229111448744,-1.2899333484276454,0.0637844383868175,-0.974797922932214,-0.167020825445659,-0.6902254452619603,-0.3639841797927218,1.2093340360844866,0.8655440766677309,-0.3826591251534898,0.3051151002941978,8.523061028105163,-0.6195366907761776
